rb,Ma,Mb,dAO,dBO,t,E_a,E_b,I_a,I_b,Nv_a,Nv_b,Ea_a,Ea_b,S_a,S_b,Atomic #a,Atomic #b,BG ao,BG bo,1E_a+1E_b,1E_a+1Ea_b,1E_a+1S_b,1E_b+1I_a,1E_b+1Ea_a,1E_b+1S_a,1I_a+1I_b,1I_a+1Nv_b,1I_a+1Ea_b,1I_b+1Nv_a,1Nv_a+1Nv_b,1Ea_a+1Ea_b,1Ea_a+1S_b,1Ea_b+1S_a,1S_a+1S_b,1E_a^2+1E_b,1E_a^2+1E_c,1E_a^2+1Ea_b,1E_b^2+1I_a,1Ea_a^2+1Ea_b,1Ea_a^2+1Ea_c,1Ea_a^2+1S_b,1Ea_b^2+1Ea_c,1S_a^2+1S_b,1E_b+1Ea_a^2,1E_b+1S_a^2,1I_a+1Ea_b^2,1I_a+1S_b^2,1Nv_a+1Ea_b^2,1Ea_b+1S_a^2,1E_a-1E_b,1E_a-1I_b,1E_a-1Nv_b,1E_a-1Ea_b,1E_a-1S_b,1E_b-1I_a,1E_b-1Nv_a,1E_b-1Ea_a,1E_b-1S_a,1E_c-1I_a,1E_c-1Ea_a,1E_c-1Ea_b,1E_c-1S_a,1E_c-1S_b,1I_a-1I_b,1I_a-1Nv_b,1I_a-1Ea_b,1I_a-1S_b,1I_b-1Nv_a,1Nv_a-1Nv_b,1Ea_a-1Ea_b,1Ea_a-1S_b,1Ea_b-1S_a,1S_a-1S_b,1E_a^2-1E_b,1E_a^2-1I_b,1E_a^2-1Ea_b,1E_a^2-1S_b,1E_b^2-1I_a,1Ea_a^2-1Ea_b,1Ea_a^2-1S_b,1S_a^2-1S_b,1E_a-1E_b^2,1E_a-1Ea_b^2,1E_b-1Ea_a^2,1E_b-1S_a^2,1E_c-1Ea_a^2,1I_a-1Ea_b^2,1I_a-1S_b^2,1Nv_a-1Ea_b^2,1Nv_a-1S_b^2,1Ea_b-1S_a^2,1E_a^2-1E_b^2,1E_a*1Nv_b,1E_a*1Ea_b,1E_b*1Ea_a,1Nv_a*1Nv_b,1Nv_a*1Ea_b,1Nv_b*1Ea_a,1Nv_b*1S_a,1Ea_a*1Ea_b,1Ea_a*1S_b,1Ea_b*1S_a,1S_a*1S_b,1E_a^2*1Nv_b,1I_a^2*1Nv_b,1Nv_b^2*1S_a,1Ea_a^2*1Ea_b,1Ea_a^2*1S_b,1Ea_b^2*1S_a,1E_a*1Nv_b^2,1E_a*1Ea_b^2,1Nv_a*1Nv_b^2,1Nv_a*1Ea_b^2,1Nv_b*1Ea_a^2,1Nv_b*1S_a^2,1Ea_a*1Ea_b^2,1Ea_a*1S_b^2,1Ea_a^2*1Ea_b^2,1Ea_a^2*1S_b^2,1I_b+2Ea_a^2,1E_a-2E_b,1I_a-2Ea_b,1I_b-2S_a^2,1Nv_a-2Ea_b^2,1Nv_a-2S_b^2,1Ea_b-2S_a^2,2Ea_a+1Ea_b,2Ea_a+1S_b,2E_a^2+1Nv_b,2Ea_a^2+1Ea_b,2E_a-1E_b,2E_a-1S_b,2I_a-1I_b,2I_b-1Nv_a,2Ea_a-1S_b,2E_a^2-1I_b,2E_a^2-1Ea_b,2E_b^2-1Nv_a,2S_a^2-1S_b,2I_a-1Ea_b^2,2E_a^2-1Ea_b^2,BG
0.95,5,96,2.2862,2.003,0.993,0.79,2.66,3.893905548,10.451260000000001,1,7,0.4716260000000001,3.0590368,0.25,2.56,55,53,0.0,0.0,3.45,3.8490367999999995,3.35,6.5539055479999995,3.131626,2.91,14.345165547999999,10.893905548,6.9529423480000005,11.451260000000001,8,3.5306627999999995,3.0316259999999997,3.3090367999999994,2.81,3.2841000000000005,4.0641,3.6831368,10.969505547999999,3.281467883876,1.6835445838760001,2.782431083876,10.818819643754239,2.6225,2.8824310838760003,2.7225,13.251611691754238,10.447505547999999,10.35770614375424,3.1215368,-1.87,-9.66126,-6.21,-2.2690368,-1.77,-1.233905548,1.66,2.188374,2.41,-0.4539055480000002,2.9683740000000003,0.3809632000000001,3.19,0.8799999999999999,-6.557354451999999,-3.106094452,0.8348687480000003,1.3339055480000002,9.451260000000001,-6,-2.5874108,-2.088374,2.8090368,-2.31,-2.0359,-9.827160000000001,-2.4349368,-1.9359,3.1816944520000003,-2.836605716124,-2.337568916124,-2.4975,-6.2856000000000005,-8.56770614375424,2.437568916124,2.5975,3.217568916124,-5.463800595754238,-2.659694452,-8.357706143754237,-5.5536,2.9965368,-6.4515,5.53,2.4166390719999997,1.2545251600000005,7,3.0590368,3.3013820000000003,1.75,1.4427212898368,1.2073625600000002,0.7647592,0.64,4.3687000000000005,106.13750291721628,12.25,0.6804248710405708,0.5694235747225601,2.33942653593856,38.71,7.392587853565849,49,9.35770614375424,1.5570175871320004,0.4375,4.413337517754237,3.0908481536000005,2.0814447201483604,1.4577243512897542,10.896122167751999,-4.53,-2.224168052,10.326260000000001,-17.715412287508475,-12.1072,2.9340368,4.0022888,3.5032520000000003,8.2482,3.5038989677520003,-1.08,-0.98,-2.663448903999999,19.902520000000003,-1.616748,-9.20306,-1.8108368,13.1512,-2.435,-1.5698950477542386,-8.109506143754238,3.0624
0.535,31,73,2.005,1.644,0.957,1.22,1.61,5.93905,5.9857684,2,3,0.35200000000000004,0.43283,0.685,1.66,66,13,0.0,0.0,2.83,1.65283,2.88,7.54905,1.962,2.295,11.924818400000001,8.93905,6.37188,7.9857684,5,0.78483,2.012,1.1178299999999999,2.345,3.0984,4.9284,1.92123,8.53115,0.5567340000000001,1.5850175,1.7839040000000002,1.6484553088999998,2.129225,1.733904,2.079225,6.1263918089,8.69465,2.1873418089,0.9020549999999999,-0.3900000000000001,-4.765768400000002,-1.78,0.7871699999999999,-0.44,-4.32905,-0.3899999999999999,1.258,0.925,-2.49905,3.088,3.00717,2.755,1.78,-0.046718400000000486,2.93905,5.50622,4.27905,3.9857684,-1,-0.08082999999999996,-1.3079999999999998,-0.2521700000000001,-0.975,-0.12160000000000015,-4.497368400000001,1.0555700000000001,-0.17159999999999995,-3.34695,-0.30892600000000003,-1.536096,-1.190775,-1.3721000000000003,1.0326581911,1.4860959999999999,1.140775,3.316096,5.7517081911000005,3.18345,1.8126581911000001,-0.7555999999999998,-0.03639500000000007,-1.1037000000000003,3.66,0.5280526,0.5667200000000001,6,0.86566,1.056,2.055,0.15235616000000002,0.5843200000000001,0.29648855,1.1371,4.4651999999999985,105.8169447075,6.165000000000001,0.05362936832000001,0.20568064000000005,0.1283291390965,10.98,0.228557006858,18,0.37468361780000004,0.3717120000000001,1.4076750000000002,0.0659443167328,0.9699711999999999,0.023212399489945603,0.3414298624000001,6.2335764000000005,-2.0,5.07339,5.0473184,1.6253163822,-3.5112,-0.5056200000000002,1.13683,2.364,5.9768,0.6806380000000001,0.8299999999999998,0.78,5.8923316,9.9715368,-0.9559999999999998,-3.0089684000000005,2.5439700000000003,3.1842000000000006,-0.7215499999999998,11.690758191099999,2.7894581911,5.7232
0.61,31,58,2.005,1.6369999999999998,0.92,1.22,1.88,5.93905,7.881010000000001,2,9,0.35200000000000004,0.66225646,0.685,1.04,66,27,0.0,0.3470999999999997,3.1,1.88225646,2.26,7.81905,2.232,2.565,13.82006,14.93905,6.60130646,9.88101,11,1.01425646,1.392,1.34725646,1.725,3.3684,4.9284,2.15065646,9.47345,0.7861604600000001,1.5850175,1.163904,1.8996971188117315,1.509225,2.003904,2.349225,6.377633618811733,7.02065,2.438583618811732,1.13148146,-0.6599999999999999,-6.661010000000001,-7.78,0.5577435399999999,0.17999999999999994,-4.05905,-0.1200000000000001,1.5279999999999998,1.1949999999999998,-2.49905,3.088,2.77774354,2.755,2.4,-1.94196,-3.06095,5.27679354,4.89905,5.88101,-7,-0.31025646,-0.688,-0.02274354000000001,-0.355,-0.3916,-6.39261,0.8261435399999999,0.4483999999999999,-2.40465,-0.53835246,-0.9160959999999999,-0.570775,-2.3144,0.7814163811882684,1.756096,1.410775,3.316096,5.500466381188269,4.85745,1.5614163811882684,0.9184,0.19303146,-2.046,10.98,0.8079528812000001,0.66176,18,1.32451292,3.168,6.165000000000001,0.23311427392000006,0.3660800000000001,0.4536456751000001,0.7124,13.3956,317.4508341225,55.48500000000001,0.08205622441984002,0.12886016000000006,0.30042977888603617,98.82,0.5350720149503125,162,0.8771672376234633,1.1151360000000003,4.223025000000002,0.15438143382172956,0.3807232000000001,0.05434226470524881,0.13401456640000006,8.128817999999999,-2.54,4.61453708,6.9425599999999985,1.1228327623765368,-0.16320000000000026,-0.2761935400000001,1.3662564600000002,1.7440000000000002,11.9768,0.91006446,0.56,1.4,3.99709,13.762020000000001,-0.336,-4.90421,2.31454354,5.0688,-0.10154999999999992,11.439516381188268,2.5382163811882683,1.1833999999999998
0.615,31,49,2.005,1.7080000000000002,0.918,1.22,1.66,5.93905,6.76651,2,6,0.35200000000000004,0.6659999999999999,0.685,0.89,66,24,0.0,0.5728000000000004,2.88,1.886,2.11,7.59905,2.012,2.345,12.70556,11.93905,6.60505,8.76651,8,1.018,1.242,1.351,1.5750000000000002,3.1484,4.9284,2.1544,8.69465,0.7899039999999999,1.5850175,1.013904,1.9046695,1.359225,1.7839040000000002,2.129225,6.382606,6.73115,2.443556,1.135225,-0.44,-5.5465100000000005,-4.78,0.5539999999999999,0.33,-4.27905,-0.3400000000000001,1.3079999999999998,0.975,-2.49905,3.088,2.7739999999999996,2.755,2.55,-0.8274600000000003,-0.06095000000000006,5.27305,5.04905,4.76651,-4,-0.3139999999999999,-0.5379999999999999,-0.019000000000000128,-0.205,-0.17159999999999995,-5.27811,0.8224,0.5983999999999999,-3.18345,-0.5420959999999999,-0.766096,-0.420775,-1.5356,0.7764440000000001,1.536096,1.190775,3.316096,5.495494,5.14695,1.5564440000000002,1.2079,0.19677499999999987,-1.2672,7.32,0.8125199999999999,0.5843200000000001,12,1.332,2.112,4.11,0.23443200000000003,0.3132800000000001,0.45621000000000006,0.60965,8.930399999999997,211.633889415,24.660000000000004,0.082520064,0.11027456000000002,0.30383586,43.92,0.5411383199999998,72,0.8871119999999998,0.7434240000000002,2.8153500000000005,0.15613171199999998,0.27881920000000004,0.054958362624,0.09814435840000002,7.014317999999999,-2.1,4.60705,5.82806,1.1128880000000003,0.4158,-0.2724500000000002,1.37,1.594,8.9768,0.913808,0.78,1.5499999999999998,5.1115900000000005,11.53302,-0.18599999999999994,-3.78971,2.3108,3.5112,0.0484500000000001,11.434544,2.533244,2.5424999999999995
0.645,31,55,2.005,1.751,0.904,1.22,1.83,5.93905,7.9024678,2,8,0.35200000000000004,0.151,0.685,0.99,66,26,0.0,1.8845,3.05,1.371,2.21,7.76905,2.182,2.515,13.841517800000002,13.93905,6.09005,9.902467800000002,10,0.503,1.3419999999999999,0.8360000000000001,1.675,3.3184,4.9284,1.6394,9.28795,0.27490400000000004,1.5850175,1.113904,1.4839145,1.459225,1.953904,2.2992250000000003,5.961851,6.91915,2.022801,0.620225,-0.6100000000000001,-6.6824678,-6.78,1.069,0.23,-4.10905,-0.16999999999999993,1.4780000000000002,1.145,-2.49905,3.088,3.2889999999999997,2.755,2.45,-1.9634178,-2.06095,5.78805,4.94905,5.9024678,-6,0.20100000000000004,-0.6379999999999999,-0.534,-0.30499999999999994,-0.3416000000000001,-6.4140678,1.3374,0.4984,-2.5901499999999995,-0.027095999999999967,-0.8660959999999999,-0.520775,-2.1289000000000007,1.197199,1.7060959999999998,1.360775,3.316096,5.916249,4.95895,1.9771990000000002,1.0199,-0.3182250000000001,-1.8605000000000005,9.76,0.18422,0.6441600000000001,16,0.302,2.8160000000000003,5.48,0.053152000000000005,0.34848,0.10343499999999999,0.67815,11.9072,282.17851922,43.84,0.018709504000000002,0.12266496000000005,0.015618685,78.08,0.02781722,128,0.045602,0.9912320000000002,3.753800000000001,0.008025952,0.3449952,0.0028251351040000003,0.12143831040000005,8.150275800000001,-2.4400000000000004,5.63705,6.9640178,1.9543979999999999,0.039800000000000064,-0.7874500000000001,0.8550000000000001,1.694,10.9768,0.3988080000000001,0.6099999999999999,1.45,3.9756322,13.8049356,-0.2859999999999999,-4.9256678,2.8258,4.697800000000001,-0.051549999999999874,11.855299,2.953999,0.9134000000000002
0.8,31,75,2.005,1.902,0.8390000000000001,1.22,1.78,5.93905,5.7863552,2,3,0.35200000000000004,0.3,0.685,1.6,66,49,0.0,0.0,3.0,1.52,2.8200000000000003,7.71905,2.1319999999999997,2.465,11.725405199999999,8.93905,6.23905,7.7863552,5,0.652,1.952,0.985,2.285,3.2684,4.9284,1.7884,9.10745,0.423904,1.5850175,1.723904,1.5511135,2.0692250000000003,1.903904,2.249225,6.02905,8.49905,2.09,0.769225,-0.56,-4.5663552,-1.78,0.92,-0.3800000000000001,-4.15905,-0.22,1.4280000000000002,1.095,-2.49905,3.088,3.14,2.755,1.84,0.1526947999999999,2.93905,5.63905,4.33905,3.7863552000000005,-1,0.05200000000000005,-1.248,-0.3850000000000001,-0.915,-0.2916000000000001,-4.2979552000000005,1.1884,-0.11160000000000014,-2.77065,-0.17609599999999995,-1.4760959999999999,-1.130775,-1.9484,1.13,1.656096,1.310775,3.316096,5.84905,3.3790499999999994,1.91,-0.5600000000000005,-0.16922500000000007,-1.6800000000000002,3.66,0.366,0.6265600000000001,6,0.6,1.056,2.055,0.1056,0.5632,0.2055,1.0959999999999999,4.4651999999999985,105.8169447075,6.165000000000001,0.037171200000000015,0.19824640000000004,0.06165,10.98,0.1098,18,0.18,0.3717120000000001,1.4076750000000002,0.03168,0.9011200000000004,0.011151360000000004,0.3171942400000001,6.034163200000001,-2.34,5.33905,4.8479052000000005,1.82,-3.120000000000001,-0.6384500000000002,1.004,2.3040000000000003,5.9768,0.5478080000000001,0.6599999999999999,0.8399999999999999,6.0917448,9.5727104,-0.8959999999999999,-2.8095552,2.6768,4.3368,-0.66155,11.7881,2.8868,2.0163999999999995
0.645,31,52,2.005,1.732,0.904,1.22,1.55,5.93905,7.434017999999999,2,7,0.35200000000000004,0.0,0.685,0.945,66,25,0.0,0.19930000000000006,2.77,1.22,2.165,7.48905,1.902,2.2350000000000003,13.373068,12.93905,5.93905,9.434018,9,0.35200000000000004,1.297,0.685,1.63,3.0384,4.9284,1.4884,8.34155,0.12390400000000006,1.5850175,1.068904,1.4611135,1.414225,1.673904,2.019225,5.93905,6.832075,2.0,0.4692250000000001,-0.3300000000000001,-6.214018,-5.78,1.22,0.275,-4.38905,-0.45,1.198,0.865,-2.49905,3.088,3.44,2.755,2.495,-1.494968,-1.06095,5.93905,4.99405,5.434018,-5,0.35200000000000004,-0.593,-0.685,-0.2599999999999999,-0.0616000000000001,-5.945618,1.4884,0.5434,-3.53655,0.12390400000000006,-0.8210959999999999,-0.4757749999999999,-1.1825000000000003,1.22,1.4260959999999998,1.080775,3.316096,5.93905,5.046025,2.0,1.106975,-0.4692250000000001,-0.9141000000000004,8.54,0.0,0.5456000000000001,14,0.0,2.4640000000000004,4.795,0.0,0.33264,0.0,0.647325,10.4188,246.9062043175,33.565000000000005,0.0,0.11708928000000003,0.0,59.78,0.0,98,0.0,0.8673280000000002,3.284575,0.0,0.31434480000000004,0.0,0.11064936960000002,7.681825999999999,-1.88,5.93905,6.4955680000000005,2.0,0.21395000000000008,-0.93845,0.7040000000000001,1.649,9.9768,0.2478080000000001,0.8899999999999999,1.495,4.444082,12.868036,-0.2409999999999999,-4.457218,2.9768,2.8050000000000006,-0.006549999999999835,11.8781,2.9768,1.1957
0.6,31,61,2.005,1.75,0.925,1.22,1.91,5.93905,7.639877,2,10,0.35200000000000004,1.156,0.685,1.09,66,28,0.0,2.4141000000000004,3.13,2.376,2.31,7.84905,2.262,2.595,13.578926999999998,15.93905,7.09505,9.639877,12,1.508,1.4420000000000002,1.841,1.775,3.3984,4.9284,2.6444,9.58715,1.2799040000000002,1.5850175,1.213904,2.7974495,1.559225,2.033904,2.379225,7.275385999999999,7.12715,3.336336,1.625225,-0.69,-6.4198770000000005,-8.78,0.06400000000000006,0.1299999999999999,-4.02905,-0.09000000000000008,1.5579999999999998,1.225,-2.49905,3.088,2.2840000000000003,2.755,2.35,-1.7008270000000003,-4.06095,4.78305,4.84905,5.639876999999999,-8,-0.8039999999999998,-0.738,0.4709999999999999,-0.405,-0.4216,-6.151477,0.33240000000000003,0.3983999999999999,-2.29095,-1.032096,-0.966096,-0.6207750000000001,-2.4281,-0.11633599999999975,1.786096,1.440775,3.316096,4.6027140000000015,4.75095,0.6636640000000003,0.8118999999999998,0.6867749999999999,-2.1597,12.2,1.4103199999999998,0.67232,20,2.312,3.5200000000000005,6.8500000000000005,0.406912,0.3836800000000001,0.79186,0.7466500000000001,14.884,352.723149025,68.5,0.143233024,0.13505536000000004,0.91539016,122.0,1.6303299199999997,200,2.6726719999999995,1.2390400000000004,4.6922500000000005,0.470390272,0.4182112000000001,0.165577375744,0.14721034240000005,7.887685,-2.6,3.62705,6.701427000000001,-0.6726719999999995,-0.3762000000000003,0.2175499999999998,1.86,1.794,12.9768,1.403808,0.53,1.35,4.2382230000000005,13.279754,-0.386,-4.6630769999999995,1.8208,5.2962,-0.15154999999999996,10.541764,1.640464,0.0
0.665,31,59,2.005,1.793,0.895,1.22,2.28,5.93905,7.4589,2,9,0.35200000000000004,1.137,0.685,1.06,66,45,0.0,0.0,3.5,2.3569999999999998,2.28,8.21905,2.632,2.965,13.39795,14.93905,7.07605,9.4589,11,1.489,1.412,1.8219999999999998,1.745,3.7684,4.9284,2.6254,11.13745,1.260904,1.5850175,1.183904,2.7538825,1.529225,2.4039040000000003,2.749225,7.231819000000001,7.06265,3.2927690000000003,1.606225,-1.0599999999999998,-6.2389,-7.78,0.08299999999999996,0.15999999999999992,-3.65905,0.2799999999999998,1.928,1.5949999999999998,-2.49905,3.088,2.303,2.755,2.38,-1.51985,-3.06095,4.80205,4.8790499999999986,5.4589,-7,-0.7849999999999999,-0.708,0.452,-0.375,-0.7915999999999999,-5.9705,0.35139999999999993,0.4283999999999999,-0.7406500000000005,-1.013096,-0.9360959999999999,-0.590775,-3.9784,-0.07276900000000007,2.156096,1.810775,3.316096,4.646281,4.81545,0.7072309999999999,0.8763999999999998,0.667775,-3.71,10.98,1.38714,0.80256,18,2.274,3.168,6.165000000000001,0.40022399999999997,0.3731200000000001,0.7788450000000001,0.7261000000000001,13.3956,317.4508341225,55.48500000000001,0.14087884800000006,0.13133824000000002,0.8855467650000001,98.82,1.57717818,162,2.585538,1.1151360000000003,4.223025000000002,0.455054688,0.3955072000000001,0.16017925017600004,0.13921853440000004,7.706708,-3.34,3.66505,6.5204499999999985,-0.5855380000000001,-0.2472000000000003,0.1985499999999999,1.841,1.7640000000000002,11.9768,1.384808,0.16000000000000014,1.38,4.4192,12.9178,-0.35600000000000004,-4.4821,1.8398,8.396799999999999,-0.12154999999999995,10.585331,1.6840309999999998,0.912
0.745,31,11,2.005,1.849,0.861,1.22,1.36,5.93905,6.561489999999999,2,3,0.35200000000000004,0.188,0.685,0.67,66,21,0.0,0.0,2.58,1.4080000000000001,1.89,7.29905,1.7120000000000002,2.045,12.500539999999999,8.93905,6.12705,8.56149,5,0.54,1.022,0.873,1.355,2.8484,4.9284,1.6764,7.78865,0.311904,1.5850175,0.7939039999999999,1.4964575,1.1392250000000002,1.483904,1.829225,5.974394,6.38795,2.035344,0.6572250000000001,-0.14000000000000012,-5.34149,-1.78,1.032,0.5499999999999999,-4.57905,-0.6399999999999999,1.008,0.675,-2.49905,3.088,3.252,2.755,2.77,-0.6224400000000001,2.93905,5.75105,5.26905,4.56149,-1,0.16400000000000006,-0.318,-0.4970000000000001,0.015000000000000013,0.12839999999999985,-5.0730900000000005,1.3004,0.8183999999999999,-4.0894499999999985,-0.06409599999999997,-0.546096,-0.200775,-0.6296000000000004,1.184656,1.2360959999999999,0.8907750000000001,3.316096,5.903706,5.49015,1.9646560000000002,1.5511,-0.2812250000000001,-0.3612000000000004,3.66,0.22935999999999998,0.4787200000000001,6,0.376,1.056,2.055,0.06617600000000001,0.23584000000000005,0.12878,0.4589500000000001,4.4651999999999985,105.8169447075,6.165000000000001,0.02329395200000001,0.08301568000000002,0.02421064,10.98,0.04311968,18,0.070688,0.3717120000000001,1.4076750000000002,0.012441088,0.15801280000000004,0.0043792629760000005,0.055620505600000016,6.809297999999999,-1.5000000000000002,5.56305,5.6230400000000005,1.929312,1.1021999999999998,-0.7504500000000001,0.8920000000000001,1.374,5.9768,0.4358080000000001,1.0799999999999998,1.77,5.31661,11.12298,0.03400000000000003,-3.58469,2.7888,1.6992000000000007,0.2684500000000001,11.842756,2.941456,4.4598
0.67,31,43,2.005,1.791,0.893,1.22,1.54,5.93905,6.828119999999999,2,4,0.35200000000000004,0.079,0.685,0.79,66,22,0.0,0.0,2.76,1.2990000000000002,2.01,7.47905,1.892,2.225,12.76717,9.93905,6.01805,8.82812,6,0.4310000000000001,1.142,0.764,1.475,3.0284,4.9284,1.5674,8.310649999999999,0.20290400000000006,1.5850175,0.913904,1.4673545000000001,1.259225,1.663904,2.0092250000000003,5.945291,6.56315,2.006241,0.5482250000000001,-0.3200000000000001,-5.6081199999999995,-2.78,1.141,0.43,-4.39905,-0.46,1.188,0.855,-2.49905,3.088,3.361,2.755,2.65,-0.8890700000000002,1.93905,5.86005,5.14905,4.828119999999999,-2,0.273,-0.43799999999999994,-0.6060000000000001,-0.10499999999999997,-0.05160000000000009,-5.33972,1.4094,0.6983999999999999,-3.56745,0.044904000000000034,-0.666096,-0.320775,-1.1516,1.213759,1.416096,1.070775,3.316096,5.932809,5.31495,1.993759,1.3759,-0.390225,-0.8832,4.88,0.09638,0.5420800000000001,8,0.158,1.408,2.74,0.027808000000000003,0.27808000000000005,0.054114999999999996,0.54115,5.9536,141.08925961,10.96,0.009788416000000005,0.09788416000000004,0.0042750850000000005,19.52,0.00761402,32,0.012482,0.4956160000000001,1.8769,0.002196832,0.21968320000000005,0.0007732848640000003,0.07732848640000002,7.075928,-1.86,5.78105,5.88967,1.9875180000000001,0.7517999999999998,-0.8594500000000002,0.7829999999999999,1.4940000000000002,6.9768,0.32680800000000004,0.8999999999999999,1.65,5.049980000000001,11.656239999999999,-0.08599999999999998,-3.85132,2.8978,2.7432,0.14845000000000008,11.871858999999999,2.970559,0.0
0.64,31,46,2.005,1.749,0.906,1.22,1.63,5.93905,6.746187,2,5,0.35200000000000004,0.525,0.685,0.84,66,23,0.0,1.9785000000000004,2.85,1.745,2.06,7.56905,1.982,2.315,12.685236999999999,10.93905,6.46405,8.746186999999999,7,0.877,1.192,1.21,1.525,3.1184,4.9284,2.0134,8.59595,0.648904,1.5850175,0.9639040000000001,1.7367384999999997,1.309225,1.7539040000000001,2.099225,6.214675,6.64465,2.275625,0.994225,-0.4099999999999999,-5.526187,-3.78,0.695,0.38,-4.30905,-0.3700000000000001,1.2779999999999998,0.9449999999999998,-2.49905,3.088,2.915,2.755,2.6,-0.807137,0.93905,5.41405,5.09905,4.746187,-3,-0.17300000000000001,-0.4879999999999999,-0.16000000000000006,-0.15499999999999992,-0.14159999999999995,-5.257787,0.9634,0.6484,-3.28215,-0.401096,-0.716096,-0.3707749999999999,-1.4368999999999998,0.944375,1.506096,1.160775,3.316096,5.663425,5.23345,1.724375,1.2944,0.055774999999999963,-1.1685,6.1,0.6405,0.57376,10,1.05,1.7600000000000002,3.4250000000000003,0.1848,0.29568,0.35962500000000003,0.5754,7.442,176.3615745125,17.125,0.06504960000000001,0.10407936000000002,0.188803125,30.5,0.3362625,50,0.55125,0.6195200000000002,2.346125,0.09702,0.2483712,0.034151040000000014,0.08742666240000001,6.993995,-2.04,4.88905,5.807737,1.44875,0.5888000000000002,-0.4134500000000001,1.229,1.544,7.9768,0.7728079999999999,0.81,1.6,5.131913,11.492374,-0.1359999999999999,-3.769387,2.4518,3.3138,0.09845000000000016,11.602475,2.701175,1.67
0.535,35,73,1.979,1.644,0.949,1.24,1.61,6.1077,5.9857684,2,3,0.0,0.43283,0.68,1.66,68,13,0.0,0.0,2.85,1.6728299999999998,2.9,7.717700000000002,1.61,2.29,12.0934684,9.1077,6.54053,7.9857684,5,0.43283,1.66,1.11283,2.34,3.1476,4.9776,1.97043,8.6998,0.43283,1.4611135,1.66,1.6484553088999998,2.1224,1.61,2.0724,6.295041808900001,8.8633,2.1873418089,0.8952300000000001,-0.3700000000000001,-4.7457684,-1.76,0.8071699999999999,-0.4199999999999999,-4.4977,-0.3899999999999999,1.61,0.93,-2.6677000000000004,3.44,3.00717,2.76,1.78,0.12193159999999993,3.1077000000000004,5.674869999999999,4.4477,3.9857684,-1,-0.43283,-1.66,-0.2471700000000001,-0.98,-0.07240000000000002,-4.4481684,1.10477,-0.12239999999999986,-3.5156,-0.43283,-1.66,-1.1975999999999998,-1.3521000000000003,1.0526581911,1.61,1.1476,3.44,5.9203581911,3.3521000000000005,1.8126581911000001,-0.7555999999999998,-0.029570000000000093,-1.0545000000000002,3.72,0.5367092,0.0,6,0.86566,0.0,2.04,0.0,0.0,0.29432440000000004,1.1288,4.6128,111.91199787000002,6.12,0.0,0.0,0.12739243005200002,11.16,0.232303843036,18,0.37468361780000004,0.0,1.3872000000000002,0.0,0.0,0.0,0.0,5.9857684,-1.98,5.24204,5.0609684,1.6253163822,-3.5112,-0.4919700000000002,0.43283,1.66,6.0752000000000015,0.43283,0.8699999999999999,0.8200000000000001,6.2296316,9.9715368,-1.66,-2.9105684000000003,2.64237,3.1842000000000006,-0.7351999999999997,12.0280581911,2.8878581911000003,5.803000000000001
0.615,35,49,1.979,1.7080000000000002,0.91,1.24,1.66,6.1077,6.76651,2,6,0.0,0.6659999999999999,0.68,0.89,68,24,0.0,0.5728000000000004,2.9,1.906,2.13,7.7677,1.66,2.34,12.87421,12.1077,6.7737,8.76651,8,0.6659999999999999,0.89,1.3459999999999999,1.57,3.1976,4.9776,2.2036,8.8633,0.6659999999999999,1.4611135,0.89,1.9046695,1.3524,1.66,2.1224,6.5512559999999995,6.899800000000001,2.443556,1.1284,-0.4199999999999999,-5.52651,-4.76,0.5740000000000001,0.35,-4.4477,-0.3400000000000001,1.66,0.98,-2.6677000000000004,3.44,2.7739999999999996,2.76,2.55,-0.6588099999999999,0.10770000000000036,5.441700000000001,5.217700000000002,4.76651,-4,-0.6659999999999999,-0.89,-0.014000000000000123,-0.21,-0.12239999999999986,-5.22891,0.8716000000000002,0.6476000000000001,-3.3521000000000005,-0.6659999999999999,-0.89,-0.4275999999999999,-1.5155999999999998,0.7964440000000002,1.66,1.1975999999999998,3.44,5.664144,5.3156,1.5564440000000002,1.2079,0.20359999999999984,-1.2179999999999995,7.439999999999999,0.8258399999999999,0.0,12,1.332,0.0,4.08,0.0,0.0,0.45288,0.6052000000000001,9.2256,223.82399574000004,24.48,0.0,0.0,0.30161808,44.64,0.5500094399999998,72,0.8871119999999998,0.0,2.7744000000000004,0.0,0.0,0.0,0.0,6.76651,-2.08,4.7757000000000005,5.84171,1.1128880000000003,0.4158,-0.25880000000000025,0.6659999999999999,0.89,9.0752,0.6659999999999999,0.8200000000000001,1.59,5.4488900000000005,11.53302,-0.89,-3.6913099999999996,2.4092,3.5112,0.034800000000000164,11.771844000000002,2.6316439999999997,0.2464000000000004
